Unnamed: 0,address_v4,address_v6,asn_v4,asn_v6,cc,country_code,first_connected,id,is_anchor,is_public,last_connected,latitude,longitude,prefix_v4,prefix_v6,status,status_name,status_since,tags,total_uptime,type
191,165.255.244.119,,37611.0,,ZA,ZA,1479760664.0,31505.0,False,True,1590652872.0,-34.0905,18.4975,165.255.0.0/16,,3.0,Abandoned,1590652872.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",106060421.0,Probe
192,137.158.31.92,,36982.0,,ZA,ZA,1499679274.0,31523.0,False,True,1603305207.0,-33.9615,18.4585,137.158.0.0/16,,1.0,Connected,1602862487.0,"['system-ipv4-stable-30d', 'system-v3', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-ipv4-stable-1d', 'system-ipv4-stable-90d']",44746955.0,Probe
193,,,,,ZA,ZA,,31541.0,False,True,,-29.8625,30.9895,,,0.0,Never Connected,,['system-v3'],0.0,Probe
194,,,8094.0,,ZA,ZA,1504779200.0,31542.0,False,False,1548242472.0,-25.8215,25.6095,196.253.128.0/17,,3.0,Abandoned,1548242472.0,"['system-v3', 'system-ipv4-capable']",38665617.0,Probe
195,,,8094.0,,ZA,ZA,1505290909.0,31545.0,False,False,1564815659.0,-26.7205,27.8795,196.253.64.0/18,,3.0,Abandoned,1564815659.0,"['system-v3', 'system-ipv4-capable']",59367385.0,Probe
196,143.160.99.23,,8094.0,,ZA,ZA,1492702119.0,31589.0,False,True,1555744003.0,-26.7085,27.1015,143.160.96.0/22,,3.0,Abandoned,1555744003.0,"['system-v3', 'system-ipv4-capable']",58587640.0,Probe
197,,,,,ZA,ZA,,31595.0,False,False,,-33.0305,27.8515,,,0.0,Never Connected,,"['system-v3', 'system-flash-drive-filesystem-corrupted']",0.0,Probe
198,196.21.198.21,2001:4200:2000:8100:a62b:b0ff:fee0:b50,2018.0,2018.0,ZA,ZA,1502976844.0,31689.0,False,True,1542526317.0,-33.9985,25.6715,196.21.192.0/21,2001:4200::/32,3.0,Abandoned,1542526317.0,"['system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-flash-drive-filesystem-corrupted']",39493526.0,Probe
199,,,327794.0,,ZA,ZA,1515488282.0,32340.0,False,False,1603305207.0,-26.1125,28.0595,45.221.85.0/24,,1.0,Connected,1602803112.0,"['system-ipv4-works', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-30d', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-90d']",79070525.0,Probe
200,,,,,ZA,ZA,,33027.0,False,True,,-26.0395,28.0185,,,0.0,Never Connected,,['system-v3'],0.0,Probe
201,156.38.0.145,2c0f:f0a8::1ad6:c7ff:fe2a:1050,328145.0,328145.0,ZA,ZA,1505907226.0,33050.0,False,True,1545718071.0,-26.1425,28.1995,156.38.0.0/24,2c0f:f0a8::/32,3.0,Abandoned,1545718071.0,"['system-v3', 'system-ipv4-capable', 'system-ipv6-capable']",28568695.0,Probe
202,,,,,ZA,ZA,,33051.0,False,True,,-26.0425,28.0195,,,0.0,Never Connected,,['system-v3'],0.0,Probe
203,154.66.91.130,2c0f:f470:2:e7:1ad6:c7ff:fe2a:12c8,37640.0,37640.0,ZA,ZA,1508234528.0,33053.0,False,True,1603305207.0,-34.4215,19.2395,154.66.88.0/21,2c0f:f470::/32,1.0,Connected,1603084086.0,"['system-v3', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv6-works', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv6-capable', 'system-ipv6-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d']",93964996.0,Probe
204,,,5713.0,,ZA,ZA,1505692107.0,33064.0,False,False,1505811890.0,-26.0705,28.1005,102.248.0.0/13,,3.0,Abandoned,1505811890.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",23661.0,Probe
205,45.220.14.79,,327901.0,,ZA,ZA,1505128517.0,33073.0,False,True,1603305207.0,-26.5215,29.1905,45.220.0.0/20,,1.0,Connected,1600812408.0,"['system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'system-ipv4-stable-30d', 'system-ipv4-rfc1918', 'system-ipv4-stable-90d', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-flash-drive-filesystem-corrupted']",96928779.0,Probe
206,196.201.100.119,,37515.0,,ZA,ZA,1505245200.0,33074.0,False,True,1505793179.0,-26.0505,28.0205,196.201.96.0/21,,3.0,Abandoned,1505793179.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",1015483.0,Probe
207,102.176.239.226,,328365.0,,ZA,ZA,1506606095.0,33078.0,False,True,1598324946.0,-29.8685,30.9905,102.176.239.0/24,,2.0,Disconnected,1598324946.0,"['system-v3', 'system-ipv4-capable']",79312563.0,Probe
208,41.79.213.146,,328366.0,,ZA,ZA,1528282356.0,33079.0,False,True,1551683782.0,-29.7385,31.0705,41.79.213.0/24,,3.0,Abandoned,1551683782.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",23381915.0,Probe
209,196.41.105.18,,36874.0,,ZA,ZA,1505683664.0,33090.0,False,True,1603305207.0,-34.1425,18.4315,196.41.96.0/20,,1.0,Connected,1603303621.0,"['system-ipv4-rfc1918', 'home', 'nat', 'ipv4', 'adsl', 'vpn', 'system-v3', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",94137674.0,Probe
210,197.245.28.85,2c0f:f030:200:1a00:1ad6:c7ff:fef3:22c4,11845.0,328137.0,ZA,ZA,1539370653.0,33105.0,False,True,1552813942.0,-26.1105,27.9375,197.245.0.0/17,2c0f:f030::/36,3.0,Abandoned,1552813942.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted', 'system-ipv6-capable']",12645024.0,Probe
211,154.0.9.125,,37680.0,,ZA,ZA,1505535154.0,33119.0,False,True,1507090627.0,-26.0885,27.9575,154.0.0.0/20,,3.0,Abandoned,1507090627.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",574850.0,Probe
212,196.216.97.22,,327935.0,,ZA,ZA,1537885901.0,33121.0,False,True,1537898757.0,-29.7425,31.0685,196.216.97.0/24,,3.0,Abandoned,1537898757.0,"['system-v3', 'system-ipv4-capable']",13864.0,Probe
213,41.162.50.98,,36937.0,,ZA,ZA,1506152312.0,33126.0,False,True,1548660069.0,-28.4095,32.2085,41.162.48.0/22,,3.0,Abandoned,1548660069.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",19287251.0,Probe
214,,,37519.0,,ZA,ZA,1508757274.0,33127.0,False,False,1603305207.0,-29.5795,31.1285,154.70.140.0/22,,1.0,Connected,1603206309.0,"['system-v3', 'system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-resolver-mangles-case']",93805992.0,Probe
215,197.155.8.131,,37199.0,,ZA,ZA,1504870468.0,33136.0,False,True,1603305207.0,-33.9195,18.4085,197.155.0.0/20,,1.0,Connected,1602976788.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-1d', 'system-ipv4-stable-30d']",98369253.0,Probe
216,156.38.2.1,,328145.0,,ZA,ZA,1505020175.0,33145.0,False,True,1603305207.0,-26.0005,27.9895,156.38.2.0/24,,1.0,Connected,1603123800.0,"['system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",88446058.0,Probe
217,154.66.91.131,2c0f:f470:2:e5:d66e:eff:fe23:6490,37640.0,37640.0,ZA,ZA,1508164399.0,33154.0,False,True,1603305207.0,-34.0805,18.8495,154.66.88.0/21,2c0f:f470::/32,1.0,Connected,1603056270.0,"['system-v3', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv6-works', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-rfc1918']",94801020.0,Probe
218,,,37519.0,,ZA,ZA,1507541669.0,33155.0,False,False,1517953011.0,-29.8005,31.0295,154.70.136.0/21,,3.0,Abandoned,1517953011.0,"['system-v3', 'system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv4-rfc1918']",11029900.0,Probe
219,196.22.240.186,,36874.0,,ZA,ZA,1508943152.0,33159.0,False,True,1569698576.0,-33.9685,18.4795,196.22.240.0/21,,3.0,Abandoned,1569698576.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",54120771.0,Probe
220,41.76.134.130,2c0f:fb18:400:0:d66e:eff:fe23:3d76,37199.0,37199.0,ZA,ZA,1548143169.0,33160.0,False,True,1603305207.0,-33.9225,18.4105,41.76.132.0/22,2c0f:fb18::/32,1.0,Connected,1602977435.0,"['system-ipv4-stable-30d', 'system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d', 'system-ipv6-works']",54264610.0,Probe
221,197.155.10.49,,37199.0,,ZA,ZA,1509477872.0,33175.0,False,True,1603305207.0,-33.9205,18.3905,197.155.8.0/21,,1.0,Connected,1603195783.0,"['system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'home', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-30d', 'system-ipv4-stable-90d', 'fibre', 'gigabit-2', 'system-ipv4-stable-1d']",89187479.0,Probe
222,,,327817.0,327817.0,ZA,ZA,1512659842.0,33177.0,False,False,1603305207.0,-28.5495,29.7805,154.73.216.0/22,2c0f:f798::/32,1.0,Connected,1603069311.0,"['system-v3', 'system-resolver-mangles-case', 'system-ipv4-works', 'system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-ipv6-works', 'system-ipv4-stable-1d']",90349135.0,Probe
223,102.176.228.77,,32437.0,,ZA,ZA,1497544240.0,33266.0,False,True,1567008279.0,-29.8595,31.0205,102.176.228.0/24,,3.0,Abandoned,1567008279.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",22825663.0,Probe
224,,,327805.0,,ZA,ZA,1525616017.0,33272.0,False,False,1603305207.0,-29.6215,30.3905,154.73.220.0/22,,1.0,Connected,1602048406.0,"['system-ipv4-stable-90d', 'system-v3', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv4-stable-30d']",77608676.0,Probe
225,165.73.75.78,,37611.0,,ZA,ZA,1497545160.0,33273.0,False,True,1603305207.0,-29.6015,30.3805,165.73.0.0/17,,1.0,Connected,1603166779.0,"['system-ipv4-stable-30d', 'system-ipv4-works', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-90d', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-1d']",99426908.0,Probe
226,196.22.244.42,2c0f:fbe1:1:bff:1ad6:c7ff:fecc:7152,36874.0,36874.0,ZA,ZA,1503060490.0,33274.0,False,True,1603305062.0,-33.9105,18.4805,196.22.240.0/21,2c0f:fbe0::/28,2.0,Disconnected,1603305062.0,"['system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-rfc1918']",71195603.0,Probe
227,196.22.250.158,2c0f:fbe1:2:8000:1ad6:c7ff:fef3:fde,36874.0,36874.0,ZA,ZA,1498117284.0,33289.0,False,True,1602077600.0,-33.9185,18.3915,196.22.248.0/21,2c0f:fbe0::/28,2.0,Disconnected,1602077600.0,"['system-trying-to-connect', 'system-ipv4-capable', 'system-no-flash-drive', 'system-ipv6-capable', 'system-v3', 'system-ipv4-rfc1918']",99283935.0,Probe
228,164.160.123.112,,328049.0,,ZA,ZA,1497902226.0,33290.0,False,True,1583059733.0,-29.9225,30.9715,164.160.123.0/24,,3.0,Abandoned,1583059733.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",66564162.0,Probe
229,197.88.72.65,,10474.0,,ZA,ZA,1500309412.0,33997.0,False,True,1525285622.0,-33.8795,18.6915,197.88.0.0/13,,3.0,Abandoned,1525285622.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-dns-problem-suspected']",24949069.0,Probe
230,102.177.65.6,,328262.0,,ZA,ZA,1541758304.0,35741.0,False,True,1602885849.0,-29.4825,30.2095,102.177.64.0/21,,2.0,Disconnected,1602885849.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",36170226.0,Probe
231,41.223.245.114,,32437.0,,ZA,ZA,1541757083.0,35742.0,False,True,1585033863.0,-29.8015,31.0095,41.223.245.0/24,,3.0,Abandoned,1585033863.0,"['fibre', 'office', 'nat', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",36063045.0,Probe
232,160.119.226.20,2c0f:f030:80:100:a2f3:c1ff:fec4:6d92,328137.0,328137.0,ZA,ZA,1542371969.0,35743.0,False,True,1603305207.0,-26.0615,27.9695,160.119.226.0/23,2c0f:f030::/36,1.0,Connected,1602488495.0,"['system-ipv6-capable', 'system-v3', 'office', 'native-ipv6', 'fibre', 'system-ipv4-capable', 'system-ipv4-works', 'system-ipv4-stable-1d', 'system-ipv4-rfc1918', 'system-ipv6-doesnt-work', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",43660540.0,Probe
233,196.209.219.172,2c0f:fc00:a000:110:1:9fff:fef0:2ac9,3741.0,3741.0,ZA,ZA,1533425126.0,50011.0,False,True,1603305207.0,-26.2025,28.0475,196.208.0.0/14,2c0f:fc00::/27,1.0,Connected,1602684852.0,"['system-ipv6-capable', 'system-ipv4-works', 'system-ipv6-doesnt-work', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-1d', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",65998062.0,Probe
234,169.255.170.2,2c0f:f4c8:3:0:1:2fff:fe3d:1b8c,327872.0,327872.0,ZA,ZA,1546974005.0,50138.0,False,True,1603305207.0,-33.6385,19.0085,169.255.168.0/22,2c0f:f4c8::/32,1.0,Connected,1603247412.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4', 'system-ipv4-works', 'system-resolver-mangles-case', 'system-ipv6-doesnt-work']",54949534.0,Probe
235,41.78.245.20,,327987.0,,ZA,ZA,1542001136.0,50139.0,False,True,1603305207.0,-29.7885,30.8485,41.78.245.0/24,,1.0,Connected,1602765100.0,"['system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4', 'system-ipv4-stable-1d']",60595900.0,Probe
236,102.67.184.250,,328483.0,,ZA,ZA,1541704779.0,50192.0,False,True,1603305207.0,-29.7815,31.0015,102.67.184.0/22,,1.0,Connected,1602765172.0,"['system-ipv4-stable-1d', 'fibre', 'office', 'ipv4', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4', 'seacom', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d']",61359028.0,Probe
237,154.66.186.1,,37497.0,,ZA,ZA,1541707365.0,50322.0,False,True,1603305207.0,-29.7215,31.0785,154.66.176.0/20,,1.0,Connected,1603205441.0,"['system-ipv4-works', 'system-ipv4-stable-1d', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'fibre', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4', 'system-ipv4-stable-30d']",47744778.0,Probe
238,154.66.187.193,,37497.0,,ZA,ZA,1541796138.0,50355.0,False,True,1603305207.0,-29.7805,30.8295,154.66.176.0/20,,1.0,Connected,1602853177.0,"['system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-ipv4-stable-1d']",59832813.0,Probe
239,155.93.242.201,,37680.0,,ZA,ZA,1548401108.0,50396.0,False,True,1603305207.0,-33.9595,18.4715,155.93.240.0/20,,1.0,Connected,1602664081.0,"['system-ipv4-stable-30d', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'fibre', 'home', 'nat', 'ipv4', 'ftth', 'system-ipv4-works', 'native-ipv4', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4', 'system-ipv4-stable-90d']",53468037.0,Probe
240,102.132.135.239,,37680.0,,ZA,ZA,1561277502.0,50618.0,False,True,1603305207.0,-26.0785,28.0175,102.132.128.0/20,,1.0,Connected,1603106129.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-1d']",38364832.0,Probe
241,196.23.173.225,,3741.0,,ZA,ZA,1565264419.0,51551.0,False,True,1603290692.0,-33.0525,27.8595,196.23.0.0/16,,2.0,Disconnected,1603290692.0,"['fibre', 'datacentre', 'nat', 'ipv4', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4', 'system-ipv4-works', 'system-firewall-problem-suspected', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",27779837.0,Probe
242,165.73.45.203,,37611.0,,ZA,ZA,1553529977.0,51813.0,False,True,1603305207.0,-26.0815,28.2475,165.73.0.0/17,,1.0,Connected,1603127711.0,"['fibre', 'home', 'nat', 'system-ipv4-capable', 'system-v4', 'system-ipv4-works', 'system-resolver-mangles-case', 'system-ipv4-stable-1d']",45344918.0,Probe
243,41.177.148.29,,36874.0,,ZA,ZA,1589802258.0,52902.0,False,True,1603305207.0,-33.9515,18.4975,41.177.128.0/18,,1.0,Connected,1602930340.0,"['system-v4', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d']",11173341.0,Probe
244,8.20.127.82,,13335.0,,ZA,ZA,1588584223.0,54246.0,False,True,1603305207.0,-33.8095,18.6695,8.20.127.0/24,,1.0,Connected,1602645161.0,"['system-ipv4-stable-30d', 'system-v4', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",14557836.0,Probe
245,156.38.0.135,2c0f:f0a8::7769:188f:f6ca:b093,328145.0,328145.0,ZA,ZA,1578417069.0,1000070.0,False,True,1603305207.0,-26.1425,28.2005,156.38.0.0/24,2c0f:f0a8::/32,1.0,Connected,1602965923.0,"['system-ipv4-capable', 'system-ipv6-capable', 'system-software', 'system-ipv4-works', 'system-ipv6-doesnt-work', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-1d', 'system-ipv4-stable-30d']",24537904.0,Probe
246,196.61.64.64,2c0f:f360::2,7489.0,7489.0,ZA,ZA,1582175521.0,1000237.0,False,True,1603305207.0,-25.9295,28.1385,196.61.64.0/23,2c0f:f360::/34,1.0,Connected,1602846787.0,"['system-ipv4-capable', 'system-ipv6-capable', 'system-software', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-30d', 'system-ipv6-works', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d', 'system-ipv6-stable-30d']",21120259.0,Probe
247,160.119.236.94,2600:70ff:e829:beef:1c5d:31ff:fee0:22f8,328137.0,6939.0,ZA,ZA,1588342747.0,1000484.0,False,True,1603305207.0,-33.9005,18.6315,160.119.236.0/24,2600:7000::/24,1.0,Connected,1603231658.0,"['dual-stack', 'multihomed', 'ipv4', 'nat', 'home', 'system-ipv6-capable', 'system-ipv4-stable-1d', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-software', 'system-ipv4-works', 'system-ipv6-doesnt-work', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",14124855.0,Probe
248,169.255.0.135,2c0f:f2a0:0:1::135,327849.0,327849.0,ZA,ZA,1588614110.0,1000492.0,False,True,1603305207.0,-26.1415,28.2015,169.255.0.0/23,2c0f:f2a0::/32,1.0,Connected,1602328228.0,"['system-ipv4-stable-90d', 'system-ipv6-stable-90d', 'system-ipv6-stable-1d', 'system-ipv4-works', 'system-ipv6-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'native-ipv6', 'dual-stack', 'ipv4', 'native-ipv4', 'ipv6', 'fibre', 'core', 'datacentre', 'isp', 'system-ipv4-capable', 'system-ipv6-capable', 'system-software', 'system-ipv4-stable-30d', 'system-ipv4-stable-1d', 'system-ipv6-stable-30d']",14678375.0,Probe
249,13.244.74.202,2406:da11:df8:b700:542b:aa96:c17d:bb2d,16509.0,16509.0,ZA,ZA,1594327338.0,1000707.0,False,True,1603305207.0,-33.9195,18.4175,13.244.0.0/15,2406:da11:c00::/38,1.0,Connected,1596167074.0,"['system-ipv4-stable-30d', 'system-ipv6-stable-30d', 'system-ipv6-stable-1d', 'system-ipv4-stable-1d', 'datacentre', 'native-ipv4', 'native-ipv6', 'ipv6', 'nat', 'ipv4', 'dual-stack', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-software', 'system-ipv4-works', 'system-ipv6-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'system-ipv4-stable-90d']",8971771.0,Probe
250,160.119.228.175,,328137.0,,ZA,ZA,1596993613.0,1000825.0,False,True,1603305207.0,-26.1005,27.9485,160.119.228.0/23,,1.0,Connected,1602853116.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-software', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-30d', 'system-ipv4-stable-1d']",6293747.0,Probe
0,,,,,CI,CI,1344016820.0,2389.0,False,False,1354965001.0,8.0015,-4.9985,,,3.0,Abandoned,1354965001.0,"['system-ipv4-rfc1918', 'system-auto-geoip-country', 'system-v2', 'nat', 'office']",8826811.0,Probe
1,,,,,CI,CI,,11161.0,False,True,,5.3375,-4.0295,,,0.0,Never Connected,,['system-v3'],0.0,Probe
2,,,,,CI,CI,,11201.0,False,True,,5.3375,-4.0325,,,0.0,Never Connected,,['system-v3'],0.0,Probe
3,,,,,CI,CI,1379409810.0,11922.0,False,True,1386780084.0,7.5385,-5.5515,,,3.0,Abandoned,1386780084.0,"['system-ipv4-rfc1918', 'system-v3', 'nat']",3985200.0,Probe
4,,,,,CI,CI,1379604248.0,11941.0,False,True,1379604429.0,5.3375,-4.0305,,,3.0,Abandoned,1379604429.0,"['system-flash-drive-filesystem-corrupted', 'system-v3']",362.0,Probe
5,,,,,CI,CI,1391156783.0,12727.0,False,True,1406716840.0,7.5405,-5.5515,,,3.0,Abandoned,1406716840.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-v3', 'nat']",11785951.0,Probe
6,41.207.197.192,,29571.0,,CI,CI,1385363942.0,12852.0,False,True,1400062915.0,5.3585,-3.9705,41.207.197.0/24,,3.0,Abandoned,1400062915.0,"['system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3', 'nat']",5951946.0,Probe
7,154.68.55.205,,29571.0,,CI,CI,1394315135.0,13130.0,False,True,1469707649.0,5.2975,-4.0015,154.68.55.0/24,,3.0,Abandoned,1469707649.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat', 'office', 'dsl']",22856090.0,Probe
8,,,,,CI,CI,1405355917.0,14485.0,False,True,1405412037.0,5.3195,-4.0285,,,3.0,Abandoned,1405412037.0,"['system-ipv4-rfc1918', 'system-v3']",2080.0,Probe
9,,,,,CI,CI,1405419150.0,14487.0,False,True,1405420136.0,5.3205,-4.0285,,,3.0,Abandoned,1405420136.0,"['system-ipv4-rfc1918', 'system-v3']",1117.0,Probe
10,,,,,CI,CI,1405415621.0,14495.0,False,True,1405416670.0,5.3195,-4.0285,,,3.0,Abandoned,1405416670.0,"['system-ipv4-rfc1918', 'system-v3']",953.0,Probe
11,213.136.105.5,,29571.0,,CI,CI,1424963735.0,18775.0,False,True,1520005850.0,5.3895,-3.9695,213.136.105.0/24,,3.0,Abandoned,1520005850.0,"['system-flakey-connection', 'system-dns-problem-suspected', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",84254859.0,Probe
12,41.207.197.192,,29571.0,,CI,CI,1420833670.0,19490.0,False,True,1468108889.0,5.3275,-4.3685,41.207.197.0/24,,3.0,Abandoned,1468108889.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",26382778.0,Probe
13,41.242.32.44,,37475.0,,CI,CI,1428580151.0,21156.0,False,True,1445218449.0,5.3205,-4.0305,41.242.32.0/24,,3.0,Abandoned,1445218449.0,"['system-ipv4-capable', 'system-v3']",19270686.0,Probe
14,,,,,CI,CI,,23509.0,False,True,,5.3115,-3.9625,,,0.0,Never Connected,,['system-v3'],0.0,Probe
15,197.159.209.29,,37381.0,,CI,CI,1434408728.0,23512.0,False,True,1473156901.0,5.3185,-4.0325,197.159.209.0/24,,3.0,Abandoned,1473156901.0,"['system-readonly-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",33045513.0,Probe
16,,,,,CI,CI,,33781.0,False,True,,5.3575,-4.0085,,,0.0,Never Connected,,['system-v3'],0.0,Probe
17,160.120.171.19,,29571.0,,CI,CI,1515004417.0,33991.0,False,True,1598126433.0,5.3475,-3.9885,160.120.171.0/24,,2.0,Disconnected,1598126433.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",64021802.0,Probe
0,,,327864.0,,TD,TD,1555670909.0,2399.0,False,False,1555675033.0,10.2815,15.3715,169.255.152.0/22,,3.0,Abandoned,1555675033.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-city', 'system-v2']",4124.0,Probe
1,,,,,TD,TD,1396715018.0,13268.0,False,True,1396856153.0,12.1215,15.0305,,,3.0,Abandoned,1396856153.0,"['system-ipv4-rfc1918', 'system-v3']",279342.0,Probe
2,,,,,TD,TD,,19573.0,False,True,,12.1185,15.0405,,,0.0,Never Connected,,['system-v3'],0.0,Probe
3,197.159.16.22,,15964.0,,TD,TD,1473872339.0,22553.0,False,True,1474013363.0,12.1285,15.0595,197.159.0.0/19,,3.0,Abandoned,1474013363.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",184346.0,Probe
4,197.159.16.246,,37544.0,,TD,TD,1558947858.0,33254.0,False,True,1561657757.0,12.1295,15.0595,197.159.16.0/24,,3.0,Abandoned,1561657757.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",1649002.0,Probe
